ride_id,timestamp,actual_lat,actual_lon,expected_lat,expected_lon,speed_kmh,deviation_m,traffic_level,zone_risk,lighting,isolation,profile_type,anomaly_label
957d80d9,2026-02-17T16:17:21.060416,18.606766597748468,73.85920438911404,18.606766597748468,73.85920438911404,12.395819428763772,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:26.060416,18.607113377102486,73.85883057494502,18.607113377102486,73.85883057494502,12.580955049879062,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:31.060416,18.607460156456508,73.858456760776,18.607460156456508,73.858456760776,12.594170074632459,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:36.060416,18.60780693581053,73.85808294660696,18.60780693581053,73.85808294660696,15.297510851203633,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:41.060416,18.60815371516455,73.85770913243793,18.60815371516455,73.85770913243793,17.23214369568418,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:46.060416,18.608500494518573,73.85733531826891,18.608500494518573,73.85733531826891,14.108242651293825,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:51.060416,18.608847273872595,73.85696150409989,18.608847273872595,73.85696150409989,12.333410123783608,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:17:56.060416,18.609194053226616,73.85658768993086,18.609194053226616,73.85658768993086,12.422094758019824,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:01.060416,18.609540832580638,73.85621387576184,18.609540832580638,73.85621387576184,15.799739846780241,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:06.060416,18.609887611934656,73.85584006159282,18.609887611934656,73.85584006159282,12.987561779652726,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:11.060416,18.610234391288678,73.85546624742379,18.610234391288678,73.85546624742379,15.064792085392053,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:16.060416,18.6105811706427,73.85509243325477,18.6105811706427,73.85509243325477,13.669092558931505,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:21.060416,18.61092794999672,73.85471861908574,18.61092794999672,73.85471861908574,13.224494323613056,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:26.060416,18.611274729350743,73.85434480491672,18.611274729350743,73.85434480491672,17.721389547953088,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:31.060416,18.611621508704765,73.8539709907477,18.611621508704765,73.8539709907477,13.437532295322319,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:36.060416,18.611968288058787,73.85359717657866,18.611968288058787,73.85359717657866,15.633457681017319,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:41.060416,18.61231506741281,73.85322336240964,18.61231506741281,73.85322336240964,16.13262925974366,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:46.060416,18.612661846766827,73.85284954824061,18.612661846766827,73.85284954824061,12.685160343630676,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:51.060416,18.61300862612085,73.85247573407159,18.61300862612085,73.85247573407159,15.4190211054506,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:18:56.060416,18.61335540547487,73.85210191990257,18.61335540547487,73.85210191990257,17.28845126492302,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:19:01.060416,18.61370218482889,73.85172810573354,18.61370218482889,73.85172810573354,14.386076815776375,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
957d80d9,2026-02-17T16:19:06.060416,18.614048964182913,73.85135429156452,18.614048964182913,73.85135429156452,17.103975669443827,0.0,High,Dangerous,Poorly-lit,Isolated,Female,none
c684409e,2026-02-26T15:15:01.060580,18.458079182146626,73.89014943507982,18.458079182146626,73.89014943507982,46.146015327859445,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:06.060580,18.45771095422039,73.89028795054548,18.45771095422039,73.89028795054548,55.064562373746526,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:11.060580,18.45734272629415,73.89042646601116,18.45734272629415,73.89042646601116,48.67830903033805,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:16.060580,18.456974498367913,73.89056498147683,18.456974498367913,73.89056498147683,49.421919430356276,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:21.060580,18.456606270441675,73.8907034969425,18.456606270441675,73.8907034969425,45.671500822469504,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:26.060580,18.456238042515437,73.89084201240817,18.456238042515437,73.89084201240817,46.2556815326781,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:31.060580,18.4558698145892,73.89098052787385,18.4558698145892,73.89098052787385,40.20300419783914,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:36.060580,18.45550158666296,73.89111904333951,18.45550158666296,73.89111904333951,52.24459391275339,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:41.060580,18.455133358736724,73.89125755880518,18.455133358736724,73.89125755880518,53.501945316404246,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:46.060580,18.45476513081049,73.89139607427086,18.45476513081049,73.89139607427086,44.12504711073016,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:51.060580,18.454396902884252,73.89153458973652,18.454396902884252,73.89153458973652,58.884900390816966,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:15:56.060580,18.454028674958014,73.8916731052022,18.454028674958014,73.8916731052022,54.43106862901912,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:01.060580,18.453660447031776,73.89181162066787,18.453660447031776,73.89181162066787,46.141621763572864,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:06.060580,18.45329221910554,73.89195013613354,18.45329221910554,73.89195013613354,40.149894823178165,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:11.060580,18.4529239911793,73.89208865159921,18.4529239911793,73.89208865159921,49.083919230723474,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:16.060580,18.452555763253063,73.89222716706487,18.452555763253063,73.89222716706487,52.25862173217259,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:21.060580,18.452187535326825,73.89236568253055,18.452187535326825,73.89236568253055,44.54672650138296,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:26.060580,18.451819307400587,73.89250419799622,18.451819307400587,73.89250419799622,52.50281702139319,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:31.060580,18.45145107947435,73.8926427134619,18.45145107947435,73.8926427134619,53.65459560737169,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:36.060580,18.45108285154811,73.89278122892756,18.45108285154811,73.89278122892756,53.7655911839666,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:41.060580,18.450714623621874,73.89291974439324,18.450714623621874,73.89291974439324,49.391760736595344,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:46.060580,18.450346395695636,73.8930582598589,18.450346395695636,73.8930582598589,43.89916410050123,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:51.060580,18.449978167769398,73.89319677532457,18.449978167769398,73.89319677532457,51.12597396795591,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:16:56.060580,18.44960993984316,73.89333529079025,18.44960993984316,73.89333529079025,40.59525477140278,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:01.060580,18.449241711916923,73.89347380625591,18.449241711916923,73.89347380625591,54.81623454743105,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:06.060580,18.44887348399069,73.89361232172159,18.44887348399069,73.89361232172159,48.47233951669104,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:11.060580,18.44850525606445,73.89375083718726,18.44850525606445,73.89375083718726,45.706785454060054,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:16.060580,18.448137028138213,73.89388935265293,18.448137028138213,73.89388935265293,51.45864830616741,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:21.060580,18.447768800211975,73.8940278681186,18.447768800211975,73.8940278681186,42.501383216398594,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:26.060580,18.447400572285737,73.89416638358426,18.447400572285737,73.89416638358426,49.1991769453726,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:31.060580,18.4470323443595,73.89430489904994,18.4470323443595,73.89430489904994,52.89552261965419,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:36.060580,18.44666411643326,73.8944434145156,18.44666411643326,73.8944434145156,46.03268066078072,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:41.060580,18.446295888507024,73.89458192998129,18.446295888507024,73.89458192998129,51.65443495051127,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:46.060580,18.445927660580786,73.89472044544695,18.445927660580786,73.89472044544695,50.75752575291107,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:51.060580,18.445559432654548,73.89485896091263,18.445559432654548,73.89485896091263,40.12816478974269,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:17:56.060580,18.44519120472831,73.8949974763783,18.44519120472831,73.8949974763783,58.25235907616033,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:01.060580,18.444822976802072,73.89513599184396,18.444822976802072,73.89513599184396,48.82359204101881,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:06.060580,18.444454748875835,73.89527450730964,18.444454748875835,73.89527450730964,42.257369169146884,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:11.060580,18.444086520949597,73.8954130227753,18.444086520949597,73.8954130227753,49.21296362233769,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:16.060580,18.44371829302336,73.89555153824098,18.44371829302336,73.89555153824098,48.96543973461845,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:21.060580,18.44335006509712,73.89569005370664,18.44335006509712,73.89569005370664,48.097747948274936,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:26.060580,18.442981837170887,73.89582856917232,18.442981837170887,73.89582856917232,50.76326528685867,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:31.060580,18.44261360924465,73.89596708463799,18.44261360924465,73.89596708463799,58.11636600246507,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:36.060580,18.44224538131841,73.89610560010365,18.44224538131841,73.89610560010365,58.30620380802857,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:41.060580,18.441877153392173,73.89624411556933,18.441877153392173,73.89624411556933,57.53005771984441,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:46.060580,18.441508925465936,73.896382631035,18.441508925465936,73.896382631035,48.92006050659842,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:51.060580,18.441140697539698,73.89652114650067,18.441140697539698,73.89652114650067,46.92006803707973,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:18:56.060580,18.44077246961346,73.89665966196634,18.44077246961346,73.89665966196634,52.79840966972531,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:19:01.060580,18.440404241687222,73.89679817743202,18.440404241687222,73.89679817743202,43.01243469904113,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
c684409e,2026-02-26T15:19:06.060580,18.440036013760984,73.89693669289768,18.440036013760984,73.89693669289768,52.703959900730645,0.0,Low,Moderate,Poorly-lit,Crowded,Female,none
5317e5fa,2026-02-24T02:15:01.060708,18.623875207203696,73.84148954745551,18.623875207203696,73.84148954745551,16.055449561643417,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:06.060708,18.62349471797096,73.8416971916545,18.62349471797096,73.8416971916545,16.620206704930315,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:11.060708,18.623114228738228,73.84190483585351,18.623114228738228,73.84190483585351,17.517815587757205,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:16.060708,18.62273373950549,73.8421124800525,18.62273373950549,73.8421124800525,15.567690190994787,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:21.060708,18.622353250272756,73.84232012425151,18.622353250272756,73.84232012425151,13.044052700589866,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:26.060708,18.621972761040023,73.84252776845051,18.621972761040023,73.84252776845051,15.46751692233766,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:31.060708,18.621592271807287,73.84273541264952,18.621592271807287,73.84273541264952,12.53262832285796,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:36.060708,18.62121178257455,73.84294305684851,18.62121178257455,73.84294305684851,16.43055141689743,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:41.060708,18.62083129334182,73.84315070104752,18.62083129334182,73.84315070104752,16.78591930576896,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:46.060708,18.620450804109083,73.84335834524651,18.620450804109083,73.84335834524651,13.507338668459985,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:51.060708,18.620070314876347,73.84356598944551,18.620070314876347,73.84356598944551,16.394106776417264,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:15:56.060708,18.619689825643615,73.84377363364452,18.619689825643615,73.84377363364452,17.767303729239096,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:01.060708,18.61930933641088,73.84398127784351,18.61930933641088,73.84398127784351,12.819607764840978,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:06.060708,18.618928847178147,73.84418892204252,18.618928847178147,73.84418892204252,16.07919481338375,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:11.060708,18.61854835794541,73.84439656624151,18.61854835794541,73.84439656624151,15.531929230825167,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:16.060708,18.618167868712675,73.84460421044052,18.618167868712675,73.84460421044052,14.495832306497645,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:21.060708,18.617787379479942,73.84481185463952,18.617787379479942,73.84481185463952,16.012606192713463,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:26.060708,18.617406890247207,73.84501949883852,18.617406890247207,73.84501949883852,15.5190308253898,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:31.060708,18.61702640101447,73.84522714303752,18.61702640101447,73.84522714303752,15.22155581174654,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:36.060708,18.616645911781738,73.84543478723653,18.616645911781738,73.84543478723653,12.105172628252706,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:41.060708,18.616265422549002,73.84564243143552,18.616265422549002,73.84564243143552,13.51375830131605,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:46.060708,18.615884933316266,73.84585007563452,18.615884933316266,73.84585007563452,15.077304448963458,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:51.060708,18.615504444083534,73.84605771983352,18.615504444083534,73.84605771983352,14.445119176464754,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:16:56.060708,18.615123954850798,73.84626536403252,18.615123954850798,73.84626536403252,15.739140485534218,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:01.060708,18.614743465618062,73.84647300823153,18.614743465618062,73.84647300823153,16.044198527258764,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:06.060708,18.61436297638533,73.84668065243052,18.61436297638533,73.84668065243052,12.77381808790147,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:11.060708,18.613982487152594,73.84688829662953,18.613982487152594,73.84688829662953,12.402337753465751,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:16.060708,18.613601997919858,73.84709594082852,18.613601997919858,73.84709594082852,14.243571042581271,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:21.060708,18.613221508687126,73.84730358502753,18.613221508687126,73.84730358502753,15.320117503791659,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:26.060708,18.61284101945439,73.84751122922653,18.61284101945439,73.84751122922653,16.001323999736464,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:31.060708,18.612460530221654,73.84771887342552,18.612460530221654,73.84771887342552,14.303575956029903,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:36.060708,18.61208004098892,73.84792651762453,18.61208004098892,73.84792651762453,16.756174491660914,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:41.060708,18.611699551756185,73.84813416182352,18.611699551756185,73.84813416182352,15.885646064171118,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:46.060708,18.61131906252345,73.84834180602253,18.61131906252345,73.84834180602253,12.022031724753754,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:51.060708,18.610938573290717,73.84854945022153,18.610938573290717,73.84854945022153,16.79570515508234,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:17:56.060708,18.61055808405798,73.84875709442053,18.61055808405798,73.84875709442053,12.385663503798748,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:01.060708,18.610177594825245,73.84896473861953,18.610177594825245,73.84896473861953,17.124687313569545,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:06.060708,18.609797105592513,73.84917238281854,18.609797105592513,73.84917238281854,15.330843744195818,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:11.060708,18.609416616359777,73.84938002701753,18.609416616359777,73.84938002701753,15.001927018696787,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:16.060708,18.609036127127045,73.84958767121654,18.609036127127045,73.84958767121654,16.47339556565491,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:21.060708,18.60865563789431,73.84979531541553,18.60865563789431,73.84979531541553,12.944134231982309,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:26.060708,18.608275148661573,73.85000295961453,18.608275148661573,73.85000295961453,12.541782089339808,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:31.060708,18.60789465942884,73.85021060381354,18.60789465942884,73.85021060381354,13.184618001055664,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:36.060708,18.607514170196104,73.85041824801253,18.607514170196104,73.85041824801253,14.823051357456107,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:41.060708,18.60713368096337,73.85062589221154,18.60713368096337,73.85062589221154,16.515218062177865,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:46.060708,18.606753191730636,73.85083353641053,18.606753191730636,73.85083353641053,12.028077796701822,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:51.060708,18.6063727024979,73.85104118060954,18.6063727024979,73.85104118060954,13.709765588599643,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:18:56.060708,18.605992213265164,73.85124882480854,18.605992213265164,73.85124882480854,13.6654096814241,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:19:01.060708,18.605611724032432,73.85145646900754,18.605611724032432,73.85145646900754,14.995578634389569,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
5317e5fa,2026-02-24T02:19:06.060708,18.605231234799696,73.85166411320654,18.605231234799696,73.85166411320654,17.316017942201018,0.0,High,Moderate,Poorly-lit,Isolated,Female,none
842e930b,2026-02-26T10:15:01.060826,18.51097810423952,73.74344565138055,18.51097810423952,73.74344565138055,47.40127951027283,0.0,Low,Safe,Poorly-lit,Crowded,Elderly,none
